Experiment,Model×Hyperparameter,Subject,N_Folds,Mean_Accuracy,Median_Accuracy,Min_Accuracy,Max_Accuracy,Std_Dev,N_Correctly_Classified,Pct_Correctly_Classified,Fold_Accuracies,Fold_IDs
ANOVA_L_2_Random,"XGBoost (depth=3, estimators=100, rate=0.2, subsample=0.7)",sub-24,1,0.9293,0.9293,0.9293,0.9293,0.0000,1,100.00,0.9293,sub-24_sub-55
ANOVA_L_2_Random,"XGBoost (depth=3, estimators=100, rate=0.2, subsample=0.7)",sub-25,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"XGBoost (depth=3, estimators=100, rate=0.2, subsample=0.7)",sub-26,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"XGBoost (depth=3, estimators=100, rate=0.2, subsample=0.7)",sub-27,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"XGBoost (depth=3, estimators=100, rate=0.2, subsample=0.7)",sub-28,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"XGBoost (depth=3, estimators=100, rate=0.2, subsample=0.7)",sub-29,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"XGBoost (depth=3, estimators=100, rate=0.2, subsample=0.7)",sub-3,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"XGBoost (depth=3, estimators=100, rate=0.2, subsample=0.7)",sub-30,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"XGBoost (depth=3, estimators=100, rate=0.2, subsample=0.7)",sub-31,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"XGBoost (depth=3, estimators=100, rate=0.2, subsample=0.7)",sub-32,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"XGBoost (depth=3, estimators=100, rate=0.2, subsample=0.7)",sub-33,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"XGBoost (depth=3, estimators=100, rate=0.2, subsample=0.7)",sub-34,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"XGBoost (depth=3, estimators=100, rate=0.2, subsample=0.7)",sub-35,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"XGBoost (depth=3, estimators=100, rate=0.2, subsample=0.7)",sub-36,1,0.4846,0.4846,0.4846,0.4846,0.0000,0,0.00,0.4846,sub-36_sub-44
ANOVA_L_2_Random,"XGBoost (depth=3, estimators=100, rate=0.2, subsample=0.7)",sub-37,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"XGBoost (depth=3, estimators=100, rate=0.2, subsample=0.7)",sub-38,1,0.6302,0.6302,0.6302,0.6302,0.0000,1,100.00,0.6302,sub-5_sub-38
ANOVA_L_2_Random,"XGBoost (depth=3, estimators=100, rate=0.2, subsample=0.7)",sub-39,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"XGBoost (depth=3, estimators=100, rate=0.2, subsample=0.7)",sub-4,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"XGBoost (depth=3, estimators=100, rate=0.2, subsample=0.7)",sub-40,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"XGBoost (depth=3, estimators=100, rate=0.2, subsample=0.7)",sub-41,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"XGBoost (depth=3, estimators=100, rate=0.2, subsample=0.7)",sub-42,1,0.8902,0.8902,0.8902,0.8902,0.0000,1,100.00,0.8902,sub-16_sub-42
ANOVA_L_2_Random,"XGBoost (depth=3, estimators=100, rate=0.2, subsample=0.7)",sub-43,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"XGBoost (depth=3, estimators=100, rate=0.2, subsample=0.7)",sub-44,1,0.4846,0.4846,0.4846,0.4846,0.0000,0,0.00,0.4846,sub-36_sub-44
ANOVA_L_2_Random,"XGBoost (depth=3, estimators=100, rate=0.2, subsample=0.7)",sub-45,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"XGBoost (depth=3, estimators=100, rate=0.2, subsample=0.7)",sub-46,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"XGBoost (depth=3, estimators=100, rate=0.2, subsample=0.7)",sub-47,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"XGBoost (depth=3, estimators=100, rate=0.2, subsample=0.7)",sub-48,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"XGBoost (depth=3, estimators=100, rate=0.2, subsample=0.7)",sub-49,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"XGBoost (depth=3, estimators=100, rate=0.2, subsample=0.7)",sub-5,1,0.6302,0.6302,0.6302,0.6302,0.0000,1,100.00,0.6302,sub-5_sub-38
ANOVA_L_2_Random,"XGBoost (depth=3, estimators=100, rate=0.2, subsample=0.7)",sub-50,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"XGBoost (depth=3, estimators=100, rate=0.2, subsample=0.7)",sub-51,1,0.6338,0.6338,0.6338,0.6338,0.0000,1,100.00,0.6338,sub-15_sub-51
ANOVA_L_2_Random,"XGBoost (depth=3, estimators=100, rate=0.2, subsample=0.7)",sub-52,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"XGBoost (depth=3, estimators=100, rate=0.2, subsample=0.7)",sub-53,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"XGBoost (depth=3, estimators=100, rate=0.2, subsample=0.7)",sub-54,1,0.6239,0.6239,0.6239,0.6239,0.0000,1,100.00,0.6239,sub-2_sub-54
ANOVA_L_2_Random,"XGBoost (depth=3, estimators=100, rate=0.2, subsample=0.7)",sub-55,1,0.9293,0.9293,0.9293,0.9293,0.0000,1,100.00,0.9293,sub-24_sub-55
ANOVA_L_2_Random,"XGBoost (depth=3, estimators=100, rate=0.2, subsample=0.7)",sub-56,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"XGBoost (depth=3, estimators=100, rate=0.2, subsample=0.7)",sub-57,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"XGBoost (depth=3, estimators=100, rate=0.2, subsample=0.7)",sub-58,1,0.9438,0.9438,0.9438,0.9438,0.0000,1,100.00,0.9438,sub-7_sub-58
ANOVA_L_2_Random,"XGBoost (depth=3, estimators=100, rate=0.2, subsample=0.7)",sub-59,2,0.4550,0.4550,0.4450,0.4649,0.0140,0,0.00,0.4450;0.4649,sub-11_sub-59;sub-18_sub-59
ANOVA_L_2_Random,"XGBoost (depth=3, estimators=100, rate=0.2, subsample=0.7)",sub-6,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"XGBoost (depth=3, estimators=100, rate=0.2, subsample=0.7)",sub-60,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"XGBoost (depth=3, estimators=100, rate=0.2, subsample=0.7)",sub-61,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"XGBoost (depth=3, estimators=100, rate=0.2, subsample=0.7)",sub-62,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"XGBoost (depth=3, estimators=100, rate=0.2, subsample=0.7)",sub-63,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"XGBoost (depth=3, estimators=100, rate=0.2, subsample=0.7)",sub-64,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"XGBoost (depth=3, estimators=100, rate=0.2, subsample=0.7)",sub-65,1,0.5839,0.5839,0.5839,0.5839,0.0000,1,100.00,0.5839,sub-1_sub-65
ANOVA_L_2_Random,"XGBoost (depth=3, estimators=100, rate=0.2, subsample=0.7)",sub-7,1,0.9438,0.9438,0.9438,0.9438,0.0000,1,100.00,0.9438,sub-7_sub-58
ANOVA_L_2_Random,"XGBoost (depth=3, estimators=100, rate=0.2, subsample=0.7)",sub-8,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"XGBoost (depth=3, estimators=100, rate=0.2, subsample=0.7)",sub-9,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"XGBoost (depth=6, estimators=100, rate=0.2, subsample=0.7)",sub-1,1,0.5543,0.5543,0.5543,0.5543,0.0000,1,100.00,0.5543,sub-1_sub-61
ANOVA_L_2_Random,"XGBoost (depth=6, estimators=100, rate=0.2, subsample=0.7)",sub-10,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"XGBoost (depth=6, estimators=100, rate=0.2, subsample=0.7)",sub-11,1,0.8110,0.8110,0.8110,0.8110,0.0000,1,100.00,0.8110,sub-11_sub-54
ANOVA_L_2_Random,"XGBoost (depth=6, estimators=100, rate=0.2, subsample=0.7)",sub-12,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"XGBoost (depth=6, estimators=100, rate=0.2, subsample=0.7)",sub-13,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"XGBoost (depth=6, estimators=100, rate=0.2, subsample=0.7)",sub-14,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"XGBoost (depth=6, estimators=100, rate=0.2, subsample=0.7)",sub-15,1,0.6241,0.6241,0.6241,0.6241,0.0000,1,100.00,0.6241,sub-15_sub-41
ANOVA_L_2_Random,"XGBoost (depth=6, estimators=100, rate=0.2, subsample=0.7)",sub-16,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"XGBoost (depth=6, estimators=100, rate=0.2, subsample=0.7)",sub-17,1,0.8285,0.8285,0.8285,0.8285,0.0000,1,100.00,0.8285,sub-17_sub-62
ANOVA_L_2_Random,"XGBoost (depth=6, estimators=100, rate=0.2, subsample=0.7)",sub-18,1,0.8963,0.8963,0.8963,0.8963,0.0000,1,100.00,0.8963,sub-18_sub-62
ANOVA_L_2_Random,"XGBoost (depth=6, estimators=100, rate=0.2, subsample=0.7)",sub-19,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"XGBoost (depth=6, estimators=100, rate=0.2, subsample=0.7)",sub-2,1,0.6568,0.6568,0.6568,0.6568,0.0000,1,100.00,0.6568,sub-2_sub-39
ANOVA_L_2_Random,"XGBoost (depth=6, estimators=100, rate=0.2, subsample=0.7)",sub-20,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"XGBoost (depth=6, estimators=100, rate=0.2, subsample=0.7)",sub-21,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"XGBoost (depth=6, estimators=100, rate=0.2, subsample=0.7)",sub-22,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"XGBoost (depth=6, estimators=100, rate=0.2, subsample=0.7)",sub-23,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"XGBoost (depth=6, estimators=100, rate=0.2, subsample=0.7)",sub-24,1,0.8433,0.8433,0.8433,0.8433,0.0000,1,100.00,0.8433,sub-24_sub-48
ANOVA_L_2_Random,"XGBoost (depth=6, estimators=100, rate=0.2, subsample=0.7)",sub-25,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"XGBoost (depth=6, estimators=100, rate=0.2, subsample=0.7)",sub-26,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"XGBoost (depth=6, estimators=100, rate=0.2, subsample=0.7)",sub-27,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"XGBoost (depth=6, estimators=100, rate=0.2, subsample=0.7)",sub-28,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"XGBoost (depth=6, estimators=100, rate=0.2, subsample=0.7)",sub-29,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"XGBoost (depth=6, estimators=100, rate=0.2, subsample=0.7)",sub-3,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"XGBoost (depth=6, estimators=100, rate=0.2, subsample=0.7)",sub-30,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"XGBoost (depth=6, estimators=100, rate=0.2, subsample=0.7)",sub-31,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"XGBoost (depth=6, estimators=100, rate=0.2, subsample=0.7)",sub-32,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"XGBoost (depth=6, estimators=100, rate=0.2, subsample=0.7)",sub-33,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"XGBoost (depth=6, estimators=100, rate=0.2, subsample=0.7)",sub-34,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"XGBoost (depth=6, estimators=100, rate=0.2, subsample=0.7)",sub-35,1,0.5246,0.5246,0.5246,0.5246,0.0000,1,100.00,0.5246,sub-35_sub-50
ANOVA_L_2_Random,"XGBoost (depth=6, estimators=100, rate=0.2, subsample=0.7)",sub-36,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"XGBoost (depth=6, estimators=100, rate=0.2, subsample=0.7)",sub-37,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"XGBoost (depth=6, estimators=100, rate=0.2, subsample=0.7)",sub-38,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"XGBoost (depth=6, estimators=100, rate=0.2, subsample=0.7)",sub-39,1,0.6568,0.6568,0.6568,0.6568,0.0000,1,100.00,0.6568,sub-2_sub-39
ANOVA_L_2_Random,"XGBoost (depth=6, estimators=100, rate=0.2, subsample=0.7)",sub-4,1,0.6355,0.6355,0.6355,0.6355,0.0000,1,100.00,0.6355,sub-4_sub-44
ANOVA_L_2_Random,"XGBoost (depth=6, estimators=100, rate=0.2, subsample=0.7)",sub-40,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"XGBoost (depth=6, estimators=100, rate=0.2, subsample=0.7)",sub-41,1,0.6241,0.6241,0.6241,0.6241,0.0000,1,100.00,0.6241,sub-15_sub-41
ANOVA_L_2_Random,"XGBoost (depth=6, estimators=100, rate=0.2, subsample=0.7)",sub-42,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"XGBoost (depth=6, estimators=100, rate=0.2, subsample=0.7)",sub-43,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"XGBoost (depth=6, estimators=100, rate=0.2, subsample=0.7)",sub-44,1,0.6355,0.6355,0.6355,0.6355,0.0000,1,100.00,0.6355,sub-4_sub-44
ANOVA_L_2_Random,"XGBoost (depth=6, estimators=100, rate=0.2, subsample=0.7)",sub-45,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"XGBoost (depth=6, estimators=100, rate=0.2, subsample=0.7)",sub-46,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"XGBoost (depth=6, estimators=100, rate=0.2, subsample=0.7)",sub-47,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"XGBoost (depth=6, estimators=100, rate=0.2, subsample=0.7)",sub-48,1,0.8433,0.8433,0.8433,0.8433,0.0000,1,100.00,0.8433,sub-24_sub-48
ANOVA_L_2_Random,"XGBoost (depth=6, estimators=100, rate=0.2, subsample=0.7)",sub-49,1,0.9289,0.9289,0.9289,0.9289,0.0000,1,100.00,0.9289,sub-7_sub-49
ANOVA_L_2_Random,"XGBoost (depth=6, estimators=100, rate=0.2, subsample=0.7)",sub-5,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"XGBoost (depth=6, estimators=100, rate=0.2, subsample=0.7)",sub-50,1,0.5246,0.5246,0.5246,0.5246,0.0000,1,100.00,0.5246,sub-35_sub-50
ANOVA_L_2_Random,"XGBoost (depth=6, estimators=100, rate=0.2, subsample=0.7)",sub-51,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"XGBoost (depth=6, estimators=100, rate=0.2, subsample=0.7)",sub-52,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"XGBoost (depth=6, estimators=100, rate=0.2, subsample=0.7)",sub-53,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"XGBoost (depth=6, estimators=100, rate=0.2, subsample=0.7)",sub-54,1,0.8110,0.8110,0.8110,0.8110,0.0000,1,100.00,0.8110,sub-11_sub-54
ANOVA_L_2_Random,"XGBoost (depth=6, estimators=100, rate=0.2, subsample=0.7)",sub-55,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"XGBoost (depth=6, estimators=100, rate=0.2, subsample=0.7)",sub-56,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"XGBoost (depth=6, estimators=100, rate=0.2, subsample=0.7)",sub-57,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"XGBoost (depth=6, estimators=100, rate=0.2, subsample=0.7)",sub-58,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"XGBoost (depth=6, estimators=100, rate=0.2, subsample=0.7)",sub-59,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"XGBoost (depth=6, estimators=100, rate=0.2, subsample=0.7)",sub-6,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"XGBoost (depth=6, estimators=100, rate=0.2, subsample=0.7)",sub-60,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"XGBoost (depth=6, estimators=100, rate=0.2, subsample=0.7)",sub-61,1,0.5543,0.5543,0.5543,0.5543,0.0000,1,100.00,0.5543,sub-1_sub-61
ANOVA_L_2_Random,"XGBoost (depth=6, estimators=100, rate=0.2, subsample=0.7)",sub-62,2,0.8624,0.8624,0.8285,0.8963,0.0480,2,100.00,0.8963;0.8285,sub-18_sub-62;sub-17_sub-62
ANOVA_L_2_Random,"XGBoost (depth=6, estimators=100, rate=0.2, subsample=0.7)",sub-63,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"XGBoost (depth=6, estimators=100, rate=0.2, subsample=0.7)",sub-64,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"XGBoost (depth=6, estimators=100, rate=0.2, subsample=0.7)",sub-65,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"XGBoost (depth=6, estimators=100, rate=0.2, subsample=0.7)",sub-7,1,0.9289,0.9289,0.9289,0.9289,0.0000,1,100.00,0.9289,sub-7_sub-49
ANOVA_L_2_Random,"XGBoost (depth=6, estimators=100, rate=0.2, subsample=0.7)",sub-8,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"XGBoost (depth=6, estimators=100, rate=0.2, subsample=0.7)",sub-9,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"XGBoost (depth=9, estimators=100, rate=0.2, subsample=0.7)",sub-1,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"XGBoost (depth=9, estimators=100, rate=0.2, subsample=0.7)",sub-10,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"XGBoost (depth=9, estimators=100, rate=0.2, subsample=0.7)",sub-11,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"XGBoost (depth=9, estimators=100, rate=0.2, subsample=0.7)",sub-12,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"XGBoost (depth=9, estimators=100, rate=0.2, subsample=0.7)",sub-13,1,0.3145,0.3145,0.3145,0.3145,0.0000,0,0.00,0.3145,sub-13_sub-59
ANOVA_L_2_Random,"XGBoost (depth=9, estimators=100, rate=0.2, subsample=0.7)",sub-14,3,0.6498,0.5914,0.5442,0.8138,0.1440,3,100.00,0.5442;0.8138;0.5914,sub-14_sub-44;sub-14_sub-58;sub-14_sub-61
ANOVA_L_2_Random,"XGBoost (depth=9, estimators=100, rate=0.2, subsample=0.7)",sub-15,2,0.7064,0.7064,0.5653,0.8474,0.1994,2,100.00,0.5653;0.8474,sub-15_sub-61;sub-15_sub-64
ANOVA_L_2_Random,"XGBoost (depth=9, estimators=100, rate=0.2, subsample=0.7)",sub-16,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"XGBoost (depth=9, estimators=100, rate=0.2, subsample=0.7)",sub-17,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"XGBoost (depth=9, estimators=100, rate=0.2, subsample=0.7)",sub-18,4,0.7787,0.7769,0.7134,0.8473,0.0673,4,100.00,0.8473;0.7134;0.7289;0.8250,sub-18_sub-41;sub-18_sub-44;sub-18_sub-51;sub-18_sub-57
ANOVA_L_2_Random,"XGBoost (depth=9, estimators=100, rate=0.2, subsample=0.7)",sub-19,2,0.6197,0.6197,0.5193,0.7201,0.1419,2,100.00,0.7201;0.5193,sub-19_sub-39;sub-19_sub-63
ANOVA_L_2_Random,"XGBoost (depth=9, estimators=100, rate=0.2, subsample=0.7)",sub-2,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"XGBoost (depth=9, estimators=100, rate=0.2, subsample=0.7)",sub-20,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"XGBoost (depth=9, estimators=100, rate=0.2, subsample=0.7)",sub-21,1,0.7487,0.7487,0.7487,0.7487,0.0000,1,100.00,0.7487,sub-21_sub-63
ANOVA_L_2_Random,"XGBoost (depth=9, estimators=100, rate=0.2, subsample=0.7)",sub-22,1,0.7156,0.7156,0.7156,0.7156,0.0000,1,100.00,0.7156,sub-22_sub-40
ANOVA_L_2_Random,"XGBoost (depth=9, estimators=100, rate=0.2, subsample=0.7)",sub-23,1,0.7353,0.7353,0.7353,0.7353,0.0000,1,100.00,0.7353,sub-23_sub-56
ANOVA_L_2_Random,"XGBoost (depth=9, estimators=100, rate=0.2, subsample=0.7)",sub-24,1,0.8754,0.8754,0.8754,0.8754,0.0000,1,100.00,0.8754,sub-24_sub-42
ANOVA_L_2_Random,"XGBoost (depth=9, estimators=100, rate=0.2, subsample=0.7)",sub-25,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"XGBoost (depth=9, estimators=100, rate=0.2, subsample=0.7)",sub-26,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"XGBoost (depth=9, estimators=100, rate=0.2, subsample=0.7)",sub-27,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"XGBoost (depth=9, estimators=100, rate=0.2, subsample=0.7)",sub-28,2,0.6634,0.6634,0.5272,0.7996,0.1926,2,100.00,0.5272;0.7996,sub-28_sub-38;sub-28_sub-47
ANOVA_L_2_Random,"XGBoost (depth=9, estimators=100, rate=0.2, subsample=0.7)",sub-29,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"XGBoost (depth=9, estimators=100, rate=0.2, subsample=0.7)",sub-3,2,0.7949,0.7949,0.6805,0.9093,0.1618,2,100.00,0.6805;0.9093,sub-3_sub-60;sub-3_sub-62
ANOVA_L_2_Random,"XGBoost (depth=9, estimators=100, rate=0.2, subsample=0.7)",sub-30,2,0.9006,0.9006,0.8566,0.9445,0.0621,2,100.00,0.9445;0.8566,sub-30_sub-49;sub-30_sub-54
ANOVA_L_2_Random,"XGBoost (depth=9, estimators=100, rate=0.2, subsample=0.7)",sub-31,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"XGBoost (depth=9, estimators=100, rate=0.2, subsample=0.7)",sub-32,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"XGBoost (depth=9, estimators=100, rate=0.2, subsample=0.7)",sub-33,1,0.7404,0.7404,0.7404,0.7404,0.0000,1,100.00,0.7404,sub-33_sub-56
ANOVA_L_2_Random,"XGBoost (depth=9, estimators=100, rate=0.2, subsample=0.7)",sub-34,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"XGBoost (depth=9, estimators=100, rate=0.2, subsample=0.7)",sub-35,1,0.6597,0.6597,0.6597,0.6597,0.0000,1,100.00,0.6597,sub-35_sub-39
ANOVA_L_2_Random,"XGBoost (depth=9, estimators=100, rate=0.2, subsample=0.7)",sub-36,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"XGBoost (depth=9, estimators=100, rate=0.2, subsample=0.7)",sub-37,1,0.8061,0.8061,0.8061,0.8061,0.0000,1,100.00,0.8061,sub-8_sub-37
ANOVA_L_2_Random,"XGBoost (depth=9, estimators=100, rate=0.2, subsample=0.7)",sub-38,1,0.5272,0.5272,0.5272,0.5272,0.0000,1,100.00,0.5272,sub-28_sub-38
ANOVA_L_2_Random,"XGBoost (depth=9, estimators=100, rate=0.2, subsample=0.7)",sub-39,2,0.6899,0.6899,0.6597,0.7201,0.0427,2,100.00,0.6597;0.7201,sub-35_sub-39;sub-19_sub-39
ANOVA_L_2_Random,"XGBoost (depth=9, estimators=100, rate=0.2, subsample=0.7)",sub-4,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
