Experiment,Model×Hyperparameter,Subject,N_Folds,Mean_Accuracy,Median_Accuracy,Min_Accuracy,Max_Accuracy,Std_Dev,N_Correctly_Classified,Pct_Correctly_Classified,Fold_Accuracies,Fold_IDs
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=1, weights=uniform)",sub-56,1,0.4707,0.4707,0.4707,0.4707,0.0000,0,0.00,0.4707,sub-11_sub-34_sub-35_sub-37_sub-47_sub-56
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=1, weights=uniform)",sub-57,3,0.5041,0.5170,0.4779,0.5172,0.0226,2,66.67,0.5170;0.5172;0.4779,sub-14_sub-21_sub-32_sub-49_sub-57_sub-65;sub-5_sub-29_sub-36_sub-38_sub-40_sub-57;sub-2_sub-13_sub-36_sub-54_sub-57_sub-59
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=1, weights=uniform)",sub-58,1,0.5706,0.5706,0.5706,0.5706,0.0000,1,100.00,0.5706,sub-16_sub-27_sub-31_sub-40_sub-43_sub-58
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=1, weights=uniform)",sub-59,2,0.5020,0.5020,0.4779,0.5260,0.0340,1,50.00,0.4779;0.5260,sub-2_sub-13_sub-36_sub-54_sub-57_sub-59;sub-19_sub-28_sub-30_sub-59_sub-60_sub-62
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=1, weights=uniform)",sub-6,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=1, weights=uniform)",sub-60,4,0.5158,0.5197,0.4851,0.5386,0.0229,3,75.00,0.4851;0.5386;0.5260;0.5134,sub-10_sub-17_sub-30_sub-41_sub-44_sub-60;sub-14_sub-32_sub-35_sub-41_sub-60_sub-65;sub-19_sub-28_sub-30_sub-59_sub-60_sub-62;sub-5_sub-11_sub-18_sub-44_sub-54_sub-60
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=1, weights=uniform)",sub-61,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=1, weights=uniform)",sub-62,1,0.5260,0.5260,0.5260,0.5260,0.0000,1,100.00,0.5260,sub-19_sub-28_sub-30_sub-59_sub-60_sub-62
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=1, weights=uniform)",sub-63,1,0.5487,0.5487,0.5487,0.5487,0.0000,1,100.00,0.5487,sub-2_sub-8_sub-32_sub-48_sub-63_sub-65
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=1, weights=uniform)",sub-64,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=1, weights=uniform)",sub-65,4,0.5269,0.5278,0.5034,0.5487,0.0205,4,100.00,0.5170;0.5034;0.5386;0.5487,sub-14_sub-21_sub-32_sub-49_sub-57_sub-65;sub-4_sub-16_sub-20_sub-44_sub-55_sub-65;sub-14_sub-32_sub-35_sub-41_sub-60_sub-65;sub-2_sub-8_sub-32_sub-48_sub-63_sub-65
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=1, weights=uniform)",sub-7,1,0.6841,0.6841,0.6841,0.6841,0.0000,1,100.00,0.6841,sub-7_sub-13_sub-16_sub-43_sub-51_sub-54
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=1, weights=uniform)",sub-8,2,0.5308,0.5308,0.5129,0.5487,0.0253,2,100.00,0.5129;0.5487,sub-8_sub-29_sub-34_sub-39_sub-44_sub-47;sub-2_sub-8_sub-32_sub-48_sub-63_sub-65
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=1, weights=uniform)",sub-9,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=7, weights=uniform)",sub-1,1,0.6462,0.6462,0.6462,0.6462,0.0000,1,100.00,0.6462,sub-1_sub-6_sub-35_sub-44_sub-61_sub-64
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=7, weights=uniform)",sub-10,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=7, weights=uniform)",sub-11,3,0.5511,0.5720,0.4991,0.5823,0.0454,2,66.67,0.5823;0.4991;0.5720,sub-4_sub-11_sub-26_sub-37_sub-45_sub-49;sub-11_sub-25_sub-30_sub-45_sub-57_sub-59;sub-11_sub-27_sub-32_sub-43_sub-52_sub-64
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=7, weights=uniform)",sub-12,1,0.5456,0.5456,0.5456,0.5456,0.0000,1,100.00,0.5456,sub-9_sub-12_sub-28_sub-44_sub-45_sub-51
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=7, weights=uniform)",sub-13,2,0.5645,0.5645,0.5360,0.5929,0.0402,2,100.00,0.5929;0.5360,sub-13_sub-20_sub-26_sub-48_sub-57_sub-58;sub-13_sub-20_sub-33_sub-41_sub-48_sub-61
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=7, weights=uniform)",sub-14,2,0.5180,0.5180,0.4991,0.5369,0.0267,1,50.00,0.4991;0.5369,sub-2_sub-6_sub-14_sub-44_sub-53_sub-56;sub-7_sub-14_sub-22_sub-39_sub-40_sub-49
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=7, weights=uniform)",sub-15,3,0.5870,0.6002,0.5349,0.6260,0.0470,3,100.00,0.6260;0.5349;0.6002,sub-6_sub-15_sub-19_sub-40_sub-49_sub-64;sub-15_sub-24_sub-26_sub-41_sub-52_sub-53;sub-15_sub-27_sub-29_sub-45_sub-55_sub-62
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=7, weights=uniform)",sub-16,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=7, weights=uniform)",sub-17,2,0.5704,0.5704,0.5600,0.5809,0.0148,2,100.00,0.5809;0.5600,sub-3_sub-17_sub-23_sub-51_sub-54_sub-60;sub-17_sub-35_sub-36_sub-50_sub-55_sub-60
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=7, weights=uniform)",sub-18,3,0.5164,0.5122,0.5063,0.5307,0.0127,3,100.00,0.5122;0.5307;0.5063,sub-8_sub-18_sub-35_sub-47_sub-57_sub-61;sub-18_sub-24_sub-30_sub-42_sub-43_sub-48;sub-2_sub-8_sub-18_sub-41_sub-44_sub-60
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=7, weights=uniform)",sub-19,1,0.6260,0.6260,0.6260,0.6260,0.0000,1,100.00,0.6260,sub-6_sub-15_sub-19_sub-40_sub-49_sub-64
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=7, weights=uniform)",sub-2,2,0.5027,0.5027,0.4991,0.5063,0.0051,1,50.00,0.4991;0.5063,sub-2_sub-6_sub-14_sub-44_sub-53_sub-56;sub-2_sub-8_sub-18_sub-41_sub-44_sub-60
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=7, weights=uniform)",sub-20,2,0.5645,0.5645,0.5360,0.5929,0.0402,2,100.00,0.5929;0.5360,sub-13_sub-20_sub-26_sub-48_sub-57_sub-58;sub-13_sub-20_sub-33_sub-41_sub-48_sub-61
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=7, weights=uniform)",sub-21,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=7, weights=uniform)",sub-22,2,0.5843,0.5843,0.5369,0.6318,0.0671,2,100.00,0.5369;0.6318,sub-7_sub-14_sub-22_sub-39_sub-40_sub-49;sub-5_sub-22_sub-33_sub-44_sub-45_sub-58
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=7, weights=uniform)",sub-23,2,0.6071,0.6071,0.5809,0.6334,0.0371,2,100.00,0.5809;0.6334,sub-3_sub-17_sub-23_sub-51_sub-54_sub-60;sub-23_sub-27_sub-28_sub-51_sub-60_sub-64
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=7, weights=uniform)",sub-24,2,0.5328,0.5328,0.5307,0.5349,0.0030,2,100.00,0.5307;0.5349,sub-18_sub-24_sub-30_sub-42_sub-43_sub-48;sub-15_sub-24_sub-26_sub-41_sub-52_sub-53
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=7, weights=uniform)",sub-25,2,0.5011,0.5011,0.4991,0.5032,0.0029,1,50.00,0.4991;0.5032,sub-11_sub-25_sub-30_sub-45_sub-57_sub-59;sub-5_sub-25_sub-28_sub-49_sub-51_sub-56
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=7, weights=uniform)",sub-26,4,0.5922,0.5876,0.5349,0.6586,0.0510,4,100.00,0.5823;0.5929;0.5349;0.6586,sub-4_sub-11_sub-26_sub-37_sub-45_sub-49;sub-13_sub-20_sub-26_sub-48_sub-57_sub-58;sub-15_sub-24_sub-26_sub-41_sub-52_sub-53;sub-4_sub-7_sub-26_sub-47_sub-60_sub-62
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=7, weights=uniform)",sub-27,3,0.6019,0.6002,0.5720,0.6334,0.0307,3,100.00,0.6334;0.5720;0.6002,sub-23_sub-27_sub-28_sub-51_sub-60_sub-64;sub-11_sub-27_sub-32_sub-43_sub-52_sub-64;sub-15_sub-27_sub-29_sub-45_sub-55_sub-62
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=7, weights=uniform)",sub-28,3,0.5607,0.5456,0.5032,0.6334,0.0664,3,100.00,0.6334;0.5456;0.5032,sub-23_sub-27_sub-28_sub-51_sub-60_sub-64;sub-9_sub-12_sub-28_sub-44_sub-45_sub-51;sub-5_sub-25_sub-28_sub-49_sub-51_sub-56
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=7, weights=uniform)",sub-29,1,0.6002,0.6002,0.6002,0.6002,0.0000,1,100.00,0.6002,sub-15_sub-27_sub-29_sub-45_sub-55_sub-62
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=7, weights=uniform)",sub-3,1,0.5809,0.5809,0.5809,0.5809,0.0000,1,100.00,0.5809,sub-3_sub-17_sub-23_sub-51_sub-54_sub-60
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=7, weights=uniform)",sub-30,2,0.5149,0.5149,0.4991,0.5307,0.0223,1,50.00,0.4991;0.5307,sub-11_sub-25_sub-30_sub-45_sub-57_sub-59;sub-18_sub-24_sub-30_sub-42_sub-43_sub-48
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=7, weights=uniform)",sub-31,1,0.4927,0.4927,0.4927,0.4927,0.0000,0,0.00,0.4927,sub-9_sub-31_sub-36_sub-42_sub-45_sub-53
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=7, weights=uniform)",sub-32,1,0.5720,0.5720,0.5720,0.5720,0.0000,1,100.00,0.5720,sub-11_sub-27_sub-32_sub-43_sub-52_sub-64
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=7, weights=uniform)",sub-33,2,0.5839,0.5839,0.5360,0.6318,0.0677,2,100.00,0.5360;0.6318,sub-13_sub-20_sub-33_sub-41_sub-48_sub-61;sub-5_sub-22_sub-33_sub-44_sub-45_sub-58
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=7, weights=uniform)",sub-34,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=7, weights=uniform)",sub-35,4,0.5522,0.5361,0.4903,0.6462,0.0691,3,75.00,0.5122;0.4903;0.5600;0.6462,sub-8_sub-18_sub-35_sub-47_sub-57_sub-61;sub-6_sub-7_sub-35_sub-38_sub-50_sub-55;sub-17_sub-35_sub-36_sub-50_sub-55_sub-60;sub-1_sub-6_sub-35_sub-44_sub-61_sub-64
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=7, weights=uniform)",sub-36,2,0.5263,0.5263,0.4927,0.5600,0.0476,1,50.00,0.4927;0.5600,sub-9_sub-31_sub-36_sub-42_sub-45_sub-53;sub-17_sub-35_sub-36_sub-50_sub-55_sub-60
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=7, weights=uniform)",sub-37,1,0.5823,0.5823,0.5823,0.5823,0.0000,1,100.00,0.5823,sub-4_sub-11_sub-26_sub-37_sub-45_sub-49
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=7, weights=uniform)",sub-38,1,0.4903,0.4903,0.4903,0.4903,0.0000,0,0.00,0.4903,sub-6_sub-7_sub-35_sub-38_sub-50_sub-55
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=7, weights=uniform)",sub-39,1,0.5369,0.5369,0.5369,0.5369,0.0000,1,100.00,0.5369,sub-7_sub-14_sub-22_sub-39_sub-40_sub-49
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=7, weights=uniform)",sub-4,3,0.5704,0.5823,0.4701,0.6586,0.0948,2,66.67,0.4701;0.5823;0.6586,sub-4_sub-6_sub-8_sub-41_sub-42_sub-57;sub-4_sub-11_sub-26_sub-37_sub-45_sub-49;sub-4_sub-7_sub-26_sub-47_sub-60_sub-62
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=7, weights=uniform)",sub-40,2,0.5815,0.5815,0.5369,0.6260,0.0630,2,100.00,0.6260;0.5369,sub-6_sub-15_sub-19_sub-40_sub-49_sub-64;sub-7_sub-14_sub-22_sub-39_sub-40_sub-49
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=7, weights=uniform)",sub-41,4,0.5118,0.5206,0.4701,0.5360,0.0310,3,75.00,0.4701;0.5063;0.5349;0.5360,sub-4_sub-6_sub-8_sub-41_sub-42_sub-57;sub-2_sub-8_sub-18_sub-41_sub-44_sub-60;sub-15_sub-24_sub-26_sub-41_sub-52_sub-53;sub-13_sub-20_sub-33_sub-41_sub-48_sub-61
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=7, weights=uniform)",sub-42,3,0.4978,0.4927,0.4701,0.5307,0.0306,1,33.33,0.4701;0.5307;0.4927,sub-4_sub-6_sub-8_sub-41_sub-42_sub-57;sub-18_sub-24_sub-30_sub-42_sub-43_sub-48;sub-9_sub-31_sub-36_sub-42_sub-45_sub-53
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=7, weights=uniform)",sub-43,2,0.5513,0.5513,0.5307,0.5720,0.0292,2,100.00,0.5307;0.5720,sub-18_sub-24_sub-30_sub-42_sub-43_sub-48;sub-11_sub-27_sub-32_sub-43_sub-52_sub-64
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=7, weights=uniform)",sub-44,5,0.5658,0.5456,0.4991,0.6462,0.0693,4,80.00,0.4991;0.5456;0.5063;0.6318;0.6462,sub-2_sub-6_sub-14_sub-44_sub-53_sub-56;sub-9_sub-12_sub-28_sub-44_sub-45_sub-51;sub-2_sub-8_sub-18_sub-41_sub-44_sub-60;sub-5_sub-22_sub-33_sub-44_sub-45_sub-58;sub-1_sub-6_sub-35_sub-44_sub-61_sub-64
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=7, weights=uniform)",sub-45,6,0.5586,0.5640,0.4927,0.6318,0.0561,4,66.67,0.5823;0.4991;0.5456;0.4927;0.6002;0.6318,sub-4_sub-11_sub-26_sub-37_sub-45_sub-49;sub-11_sub-25_sub-30_sub-45_sub-57_sub-59;sub-9_sub-12_sub-28_sub-44_sub-45_sub-51;sub-9_sub-31_sub-36_sub-42_sub-45_sub-53;sub-15_sub-27_sub-29_sub-45_sub-55_sub-62;sub-5_sub-22_sub-33_sub-44_sub-45_sub-58
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=7, weights=uniform)",sub-46,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=7, weights=uniform)",sub-47,2,0.5854,0.5854,0.5122,0.6586,0.1035,2,100.00,0.5122;0.6586,sub-8_sub-18_sub-35_sub-47_sub-57_sub-61;sub-4_sub-7_sub-26_sub-47_sub-60_sub-62
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=7, weights=uniform)",sub-48,3,0.5532,0.5360,0.5307,0.5929,0.0345,3,100.00,0.5307;0.5929;0.5360,sub-18_sub-24_sub-30_sub-42_sub-43_sub-48;sub-13_sub-20_sub-26_sub-48_sub-57_sub-58;sub-13_sub-20_sub-33_sub-41_sub-48_sub-61
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=7, weights=uniform)",sub-49,4,0.5621,0.5596,0.5032,0.6260,0.0536,4,100.00,0.6260;0.5823;0.5369;0.5032,sub-6_sub-15_sub-19_sub-40_sub-49_sub-64;sub-4_sub-11_sub-26_sub-37_sub-45_sub-49;sub-7_sub-14_sub-22_sub-39_sub-40_sub-49;sub-5_sub-25_sub-28_sub-49_sub-51_sub-56
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=7, weights=uniform)",sub-5,2,0.5675,0.5675,0.5032,0.6318,0.0910,2,100.00,0.5032;0.6318,sub-5_sub-25_sub-28_sub-49_sub-51_sub-56;sub-5_sub-22_sub-33_sub-44_sub-45_sub-58
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=7, weights=uniform)",sub-50,2,0.5251,0.5251,0.4903,0.5600,0.0492,1,50.00,0.4903;0.5600,sub-6_sub-7_sub-35_sub-38_sub-50_sub-55;sub-17_sub-35_sub-36_sub-50_sub-55_sub-60
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=7, weights=uniform)",sub-51,4,0.5658,0.5632,0.5032,0.6334,0.0552,4,100.00,0.5809;0.6334;0.5456;0.5032,sub-3_sub-17_sub-23_sub-51_sub-54_sub-60;sub-23_sub-27_sub-28_sub-51_sub-60_sub-64;sub-9_sub-12_sub-28_sub-44_sub-45_sub-51;sub-5_sub-25_sub-28_sub-49_sub-51_sub-56
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=7, weights=uniform)",sub-52,2,0.5534,0.5534,0.5349,0.5720,0.0262,2,100.00,0.5720;0.5349,sub-11_sub-27_sub-32_sub-43_sub-52_sub-64;sub-15_sub-24_sub-26_sub-41_sub-52_sub-53
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=7, weights=uniform)",sub-53,3,0.5089,0.4991,0.4927,0.5349,0.0227,1,33.33,0.4991;0.5349;0.4927,sub-2_sub-6_sub-14_sub-44_sub-53_sub-56;sub-15_sub-24_sub-26_sub-41_sub-52_sub-53;sub-9_sub-31_sub-36_sub-42_sub-45_sub-53
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=7, weights=uniform)",sub-54,1,0.5809,0.5809,0.5809,0.5809,0.0000,1,100.00,0.5809,sub-3_sub-17_sub-23_sub-51_sub-54_sub-60
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=7, weights=uniform)",sub-55,3,0.5502,0.5600,0.4903,0.6002,0.0556,2,66.67,0.4903;0.6002;0.5600,sub-6_sub-7_sub-35_sub-38_sub-50_sub-55;sub-15_sub-27_sub-29_sub-45_sub-55_sub-62;sub-17_sub-35_sub-36_sub-50_sub-55_sub-60
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=7, weights=uniform)",sub-56,2,0.5011,0.5011,0.4991,0.5032,0.0029,1,50.00,0.4991;0.5032,sub-2_sub-6_sub-14_sub-44_sub-53_sub-56;sub-5_sub-25_sub-28_sub-49_sub-51_sub-56
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=7, weights=uniform)",sub-57,4,0.5186,0.5056,0.4701,0.5929,0.0526,2,50.00,0.4701;0.5122;0.4991;0.5929,sub-4_sub-6_sub-8_sub-41_sub-42_sub-57;sub-8_sub-18_sub-35_sub-47_sub-57_sub-61;sub-11_sub-25_sub-30_sub-45_sub-57_sub-59;sub-13_sub-20_sub-26_sub-48_sub-57_sub-58
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=7, weights=uniform)",sub-58,2,0.6124,0.6124,0.5929,0.6318,0.0275,2,100.00,0.5929;0.6318,sub-13_sub-20_sub-26_sub-48_sub-57_sub-58;sub-5_sub-22_sub-33_sub-44_sub-45_sub-58
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=7, weights=uniform)",sub-59,1,0.4991,0.4991,0.4991,0.4991,0.0000,0,0.00,0.4991,sub-11_sub-25_sub-30_sub-45_sub-57_sub-59
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=7, weights=uniform)",sub-6,5,0.5464,0.4991,0.4701,0.6462,0.0829,2,40.00,0.4991;0.6260;0.4701;0.4903;0.6462,sub-2_sub-6_sub-14_sub-44_sub-53_sub-56;sub-6_sub-15_sub-19_sub-40_sub-49_sub-64;sub-4_sub-6_sub-8_sub-41_sub-42_sub-57;sub-6_sub-7_sub-35_sub-38_sub-50_sub-55;sub-1_sub-6_sub-35_sub-44_sub-61_sub-64
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=7, weights=uniform)",sub-60,5,0.5878,0.5809,0.5063,0.6586,0.0603,5,100.00,0.5809;0.6334;0.5063;0.5600;0.6586,sub-3_sub-17_sub-23_sub-51_sub-54_sub-60;sub-23_sub-27_sub-28_sub-51_sub-60_sub-64;sub-2_sub-8_sub-18_sub-41_sub-44_sub-60;sub-17_sub-35_sub-36_sub-50_sub-55_sub-60;sub-4_sub-7_sub-26_sub-47_sub-60_sub-62
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=7, weights=uniform)",sub-61,3,0.5648,0.5360,0.5122,0.6462,0.0715,3,100.00,0.5122;0.5360;0.6462,sub-8_sub-18_sub-35_sub-47_sub-57_sub-61;sub-13_sub-20_sub-33_sub-41_sub-48_sub-61;sub-1_sub-6_sub-35_sub-44_sub-61_sub-64
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=7, weights=uniform)",sub-62,2,0.6294,0.6294,0.6002,0.6586,0.0413,2,100.00,0.6002;0.6586,sub-15_sub-27_sub-29_sub-45_sub-55_sub-62;sub-4_sub-7_sub-26_sub-47_sub-60_sub-62
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=7, weights=uniform)",sub-63,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=7, weights=uniform)",sub-64,4,0.6194,0.6297,0.5720,0.6462,0.0327,4,100.00,0.6260;0.6334;0.5720;0.6462,sub-6_sub-15_sub-19_sub-40_sub-49_sub-64;sub-23_sub-27_sub-28_sub-51_sub-60_sub-64;sub-11_sub-27_sub-32_sub-43_sub-52_sub-64;sub-1_sub-6_sub-35_sub-44_sub-61_sub-64
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=7, weights=uniform)",sub-65,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=7, weights=uniform)",sub-7,3,0.5619,0.5369,0.4903,0.6586,0.0869,2,66.67,0.5369;0.4903;0.6586,sub-7_sub-14_sub-22_sub-39_sub-40_sub-49;sub-6_sub-7_sub-35_sub-38_sub-50_sub-55;sub-4_sub-7_sub-26_sub-47_sub-60_sub-62
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=7, weights=uniform)",sub-8,3,0.4962,0.5063,0.4701,0.5122,0.0228,2,66.67,0.4701;0.5122;0.5063,sub-4_sub-6_sub-8_sub-41_sub-42_sub-57;sub-8_sub-18_sub-35_sub-47_sub-57_sub-61;sub-2_sub-8_sub-18_sub-41_sub-44_sub-60
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=7, weights=uniform)",sub-9,2,0.5191,0.5191,0.4927,0.5456,0.0374,1,50.00,0.5456;0.4927,sub-9_sub-12_sub-28_sub-44_sub-45_sub-51;sub-9_sub-31_sub-36_sub-42_sub-45_sub-53
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-1,1,0.5399,0.5399,0.5399,0.5399,0.0000,1,100.00,0.5399,sub-1_sub-6_sub-35_sub-44_sub-61_sub-64
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-10,1,0.6079,0.6079,0.6079,0.6079,0.0000,1,100.00,0.6079,sub-10_sub-32_sub-36_sub-38_sub-43_sub-46
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-11,1,0.5722,0.5722,0.5722,0.5722,0.0000,1,100.00,0.5722,sub-11_sub-34_sub-35_sub-37_sub-47_sub-56
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-12,1,0.5446,0.5446,0.5446,0.5446,0.0000,1,100.00,0.5446,sub-9_sub-12_sub-28_sub-44_sub-45_sub-51
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-13,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-14,1,0.5139,0.5139,0.5139,0.5139,0.0000,1,100.00,0.5139,sub-14_sub-28_sub-35_sub-59_sub-60_sub-61
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-15,2,0.5828,0.5828,0.5185,0.6470,0.0909,2,100.00,0.6470;0.5185,sub-6_sub-15_sub-19_sub-40_sub-49_sub-64;sub-15_sub-24_sub-26_sub-41_sub-52_sub-53
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-16,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-17,1,0.4777,0.4777,0.4777,0.4777,0.0000,0,0.00,0.4777,sub-3_sub-17_sub-23_sub-51_sub-54_sub-60
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-18,3,0.5211,0.5372,0.4634,0.5627,0.0516,2,66.67,0.5372;0.4634;0.5627,sub-8_sub-18_sub-35_sub-47_sub-57_sub-61;sub-18_sub-24_sub-30_sub-42_sub-43_sub-48;sub-2_sub-8_sub-18_sub-41_sub-44_sub-60
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-19,1,0.6470,0.6470,0.6470,0.6470,0.0000,1,100.00,0.6470,sub-6_sub-15_sub-19_sub-40_sub-49_sub-64
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-2,1,0.5627,0.5627,0.5627,0.5627,0.0000,1,100.00,0.5627,sub-2_sub-8_sub-18_sub-41_sub-44_sub-60
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-20,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-21,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-22,1,0.5853,0.5853,0.5853,0.5853,0.0000,1,100.00,0.5853,sub-5_sub-22_sub-33_sub-44_sub-45_sub-58
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-23,1,0.4777,0.4777,0.4777,0.4777,0.0000,0,0.00,0.4777,sub-3_sub-17_sub-23_sub-51_sub-54_sub-60
