experiment,experiment_dir,experiment_type,feature_set,holdout_size_P,model,fold_id,task_id,hyperparams,test_accuracy,train_accuracy,test_f1,test_precision,test_recall,source_file
ANOVA_L_6_Random,grid_50_random_folds/ANOVA_L_6_complete,LPSO_Random_50,ANOVA,6,KNN,sub-19_sub-28_sub-30_sub-59_sub-60_sub-62,task_KNN_18_0124,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",0.6980263157894737,0.876059251351171,0.6860952430877992,0.7504359889802644,0.6980263157894737,grid_50_random_folds/ANOVA_L_6_complete/KNN/sub-19_sub-28_sub-30_sub-59_sub-60_sub-62/task_KNN_18_0124/results.json
ANOVA_L_6_Random,grid_50_random_folds/ANOVA_L_6_complete,LPSO_Random_50,ANOVA,6,KNN,sub-19_sub-28_sub-30_sub-59_sub-60_sub-62,task_KNN_18_2825,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",0.6588815789473684,1.0,0.65320334910054,0.6799157963019589,0.6588815789473684,grid_50_random_folds/ANOVA_L_6_complete/KNN/sub-19_sub-28_sub-30_sub-59_sub-60_sub-62/task_KNN_18_2825/results.json
ANOVA_L_6_Random,grid_50_random_folds/ANOVA_L_6_complete,LPSO_Random_50,ANOVA,6,KNN,sub-19_sub-28_sub-30_sub-59_sub-60_sub-62,task_KNN_18_9928,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",0.6973684210526315,0.8959765129779141,0.687855756726822,0.7394721406868952,0.6973684210526315,grid_50_random_folds/ANOVA_L_6_complete/KNN/sub-19_sub-28_sub-30_sub-59_sub-60_sub-62/task_KNN_18_9928/results.json
ANOVA_L_6_Random,grid_50_random_folds/ANOVA_L_6_complete,LPSO_Random_50,ANOVA,6,KNN,sub-1_sub-11_sub-28_sub-41_sub-45_sub-47,task_KNN_19_0124,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",0.7258726899383984,0.8636514688289246,0.7253207087467038,0.7444061835361839,0.7258726899383984,grid_50_random_folds/ANOVA_L_6_complete/KNN/sub-1_sub-11_sub-28_sub-41_sub-45_sub-47/task_KNN_19_0124/results.json
ANOVA_L_6_Random,grid_50_random_folds/ANOVA_L_6_complete,LPSO_Random_50,ANOVA,6,KNN,sub-1_sub-11_sub-28_sub-41_sub-45_sub-47,task_KNN_19_2825,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",0.6451060917180014,1.0,0.6452318306176139,0.6568815801010861,0.6451060917180014,grid_50_random_folds/ANOVA_L_6_complete/KNN/sub-1_sub-11_sub-28_sub-41_sub-45_sub-47/task_KNN_19_2825/results.json
ANOVA_L_6_Random,grid_50_random_folds/ANOVA_L_6_complete,LPSO_Random_50,ANOVA,6,KNN,sub-1_sub-11_sub-28_sub-41_sub-45_sub-47,task_KNN_19_9928,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",0.7104722792607803,0.8833909344676326,0.7100050364815845,0.7277191139476741,0.7104722792607803,grid_50_random_folds/ANOVA_L_6_complete/KNN/sub-1_sub-11_sub-28_sub-41_sub-45_sub-47/task_KNN_19_9928/results.json
ANOVA_L_6_Random,grid_50_random_folds/ANOVA_L_6_complete,LPSO_Random_50,ANOVA,6,KNN,sub-1_sub-6_sub-35_sub-44_sub-61_sub-64,task_KNN_20_0124,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",0.6757215619694398,0.8659749243406831,0.6767813424245487,0.6812005382968696,0.6757215619694398,grid_50_random_folds/ANOVA_L_6_complete/KNN/sub-1_sub-6_sub-35_sub-44_sub-61_sub-64/task_KNN_20_0124/results.json
ANOVA_L_6_Random,grid_50_random_folds/ANOVA_L_6_complete,LPSO_Random_50,ANOVA,6,KNN,sub-1_sub-6_sub-35_sub-44_sub-61_sub-64,task_KNN_20_2825,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",0.6241086587436333,1.0,0.6252581875419791,0.6285070154280307,0.6241086587436333,grid_50_random_folds/ANOVA_L_6_complete/KNN/sub-1_sub-6_sub-35_sub-44_sub-61_sub-64/task_KNN_20_2825/results.json
ANOVA_L_6_Random,grid_50_random_folds/ANOVA_L_6_complete,LPSO_Random_50,ANOVA,6,KNN,sub-1_sub-6_sub-35_sub-44_sub-61_sub-64,task_KNN_20_9928,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",0.6631578947368421,0.8850976088330174,0.6642243705171982,0.6679479671558156,0.6631578947368421,grid_50_random_folds/ANOVA_L_6_complete/KNN/sub-1_sub-6_sub-35_sub-44_sub-61_sub-64/task_KNN_20_9928/results.json
ANOVA_L_6_Random,grid_50_random_folds/ANOVA_L_6_complete,LPSO_Random_50,ANOVA,6,KNN,sub-23_sub-27_sub-28_sub-51_sub-60_sub-64,task_KNN_21_0124,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",0.7641129032258065,0.8740262334376456,0.7627406180901407,0.7664410639784197,0.7641129032258065,grid_50_random_folds/ANOVA_L_6_complete/KNN/sub-23_sub-27_sub-28_sub-51_sub-60_sub-64/task_KNN_21_0124/results.json
ANOVA_L_6_Random,grid_50_random_folds/ANOVA_L_6_complete,LPSO_Random_50,ANOVA,6,KNN,sub-23_sub-27_sub-28_sub-51_sub-60_sub-64,task_KNN_21_2825,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",0.7073252688172043,1.0,0.7065933698385942,0.7073734471042347,0.7073252688172043,grid_50_random_folds/ANOVA_L_6_complete/KNN/sub-23_sub-27_sub-28_sub-51_sub-60_sub-64/task_KNN_21_2825/results.json
ANOVA_L_6_Random,grid_50_random_folds/ANOVA_L_6_complete,LPSO_Random_50,ANOVA,6,KNN,sub-23_sub-27_sub-28_sub-51_sub-60_sub-64,task_KNN_21_9928,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",0.7573924731182796,0.8913043478260869,0.7563024175946623,0.7588052978800782,0.7573924731182796,grid_50_random_folds/ANOVA_L_6_complete/KNN/sub-23_sub-27_sub-28_sub-51_sub-60_sub-64/task_KNN_21_9928/results.json
ANOVA_L_6_Random,grid_50_random_folds/ANOVA_L_6_complete,LPSO_Random_50,ANOVA,6,KNN,sub-2_sub-13_sub-36_sub-54_sub-57_sub-59,task_KNN_22_0124,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",0.6190926275992439,0.8719839142091153,0.6175778087173215,0.6214805263560057,0.6190926275992439,grid_50_random_folds/ANOVA_L_6_complete/KNN/sub-2_sub-13_sub-36_sub-54_sub-57_sub-59/task_KNN_22_0124/results.json
ANOVA_L_6_Random,grid_50_random_folds/ANOVA_L_6_complete,LPSO_Random_50,ANOVA,6,KNN,sub-2_sub-13_sub-36_sub-54_sub-57_sub-59,task_KNN_22_2825,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",0.6039697542533081,1.0,0.6027238754028398,0.6056997245736389,0.6039697542533081,grid_50_random_folds/ANOVA_L_6_complete/KNN/sub-2_sub-13_sub-36_sub-54_sub-57_sub-59/task_KNN_22_2825/results.json
ANOVA_L_6_Random,grid_50_random_folds/ANOVA_L_6_complete,LPSO_Random_50,ANOVA,6,KNN,sub-2_sub-13_sub-36_sub-54_sub-57_sub-59,task_KNN_22_9928,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",0.6212980466288595,0.889745308310992,0.6195885643914198,0.624021117724158,0.6212980466288595,grid_50_random_folds/ANOVA_L_6_complete/KNN/sub-2_sub-13_sub-36_sub-54_sub-57_sub-59/task_KNN_22_9928/results.json
ANOVA_L_6_Random,grid_50_random_folds/ANOVA_L_6_complete,LPSO_Random_50,ANOVA,6,KNN,sub-2_sub-15_sub-36_sub-37_sub-44_sub-55,task_KNN_23_0124,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",0.6352833638025595,0.8697026772501009,0.6229153231259045,0.660717099182288,0.6352833638025595,grid_50_random_folds/ANOVA_L_6_complete/KNN/sub-2_sub-15_sub-36_sub-37_sub-44_sub-55/task_KNN_23_0124/results.json
ANOVA_L_6_Random,grid_50_random_folds/ANOVA_L_6_complete,LPSO_Random_50,ANOVA,6,KNN,sub-2_sub-15_sub-36_sub-37_sub-44_sub-55,task_KNN_23_2825,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",0.6227909811090798,1.0,0.6180007888708169,0.6321014762229921,0.6227909811090798,grid_50_random_folds/ANOVA_L_6_complete/KNN/sub-2_sub-15_sub-36_sub-37_sub-44_sub-55/task_KNN_23_2825/results.json
ANOVA_L_6_Random,grid_50_random_folds/ANOVA_L_6_complete,LPSO_Random_50,ANOVA,6,KNN,sub-2_sub-15_sub-36_sub-37_sub-44_sub-55,task_KNN_23_9928,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",0.6416819012797075,0.8887394053545002,0.6319573642648593,0.6628436696804008,0.6416819012797075,grid_50_random_folds/ANOVA_L_6_complete/KNN/sub-2_sub-15_sub-36_sub-37_sub-44_sub-55/task_KNN_23_9928/results.json
ANOVA_L_6_Random,grid_50_random_folds/ANOVA_L_6_complete,LPSO_Random_50,ANOVA,6,KNN,sub-2_sub-6_sub-14_sub-44_sub-53_sub-56,task_KNN_24_0124,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",0.6457103160819729,0.8799734527957525,0.6425898334835294,0.655211875313825,0.6457103160819729,grid_50_random_folds/ANOVA_L_6_complete/KNN/sub-2_sub-6_sub-14_sub-44_sub-53_sub-56/task_KNN_24_0124/results.json
ANOVA_L_6_Random,grid_50_random_folds/ANOVA_L_6_complete,LPSO_Random_50,ANOVA,6,KNN,sub-2_sub-6_sub-14_sub-44_sub-53_sub-56,task_KNN_24_2825,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",0.5998610628690517,1.0,0.5975015711017699,0.6055407197478857,0.5998610628690517,grid_50_random_folds/ANOVA_L_6_complete/KNN/sub-2_sub-6_sub-14_sub-44_sub-53_sub-56/task_KNN_24_2825/results.json
ANOVA_L_6_Random,grid_50_random_folds/ANOVA_L_6_complete,LPSO_Random_50,ANOVA,6,KNN,sub-2_sub-6_sub-14_sub-44_sub-53_sub-56,task_KNN_24_9928,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",0.6415422021535255,0.8984901277584204,0.638190914030959,0.651306901694383,0.6415422021535255,grid_50_random_folds/ANOVA_L_6_complete/KNN/sub-2_sub-6_sub-14_sub-44_sub-53_sub-56/task_KNN_24_9928/results.json
ANOVA_L_6_Random,grid_50_random_folds/ANOVA_L_6_complete,LPSO_Random_50,ANOVA,6,KNN,sub-2_sub-8_sub-18_sub-41_sub-44_sub-60,task_KNN_25_0124,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",0.7154626108998733,0.8707214146962288,0.7155282060034857,0.716560097686825,0.7154626108998733,grid_50_random_folds/ANOVA_L_6_complete/KNN/sub-2_sub-8_sub-18_sub-41_sub-44_sub-60/task_KNN_25_0124/results.json
ANOVA_L_6_Random,grid_50_random_folds/ANOVA_L_6_complete,LPSO_Random_50,ANOVA,6,KNN,sub-2_sub-8_sub-18_sub-41_sub-44_sub-60,task_KNN_25_2825,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",0.6562103929024081,1.0,0.656190546230544,0.657915753448073,0.6562103929024081,grid_50_random_folds/ANOVA_L_6_complete/KNN/sub-2_sub-8_sub-18_sub-41_sub-44_sub-60/task_KNN_25_2825/results.json
ANOVA_L_6_Random,grid_50_random_folds/ANOVA_L_6_complete,LPSO_Random_50,ANOVA,6,KNN,sub-2_sub-8_sub-18_sub-41_sub-44_sub-60,task_KNN_25_9928,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",0.7069074778200254,0.8897113001540625,0.7069907379334891,0.7077498340318606,0.7069074778200254,grid_50_random_folds/ANOVA_L_6_complete/KNN/sub-2_sub-8_sub-18_sub-41_sub-44_sub-60/task_KNN_25_9928/results.json
ANOVA_L_6_Random,grid_50_random_folds/ANOVA_L_6_complete,LPSO_Random_50,ANOVA,6,KNN,sub-2_sub-8_sub-32_sub-48_sub-63_sub-65,task_KNN_26_0124,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",0.6889790398918187,0.8885746606334841,0.6889201751236866,0.7009668549079799,0.6889790398918187,grid_50_random_folds/ANOVA_L_6_complete/KNN/sub-2_sub-8_sub-32_sub-48_sub-63_sub-65/task_KNN_26_0124/results.json
ANOVA_L_6_Random,grid_50_random_folds/ANOVA_L_6_complete,LPSO_Random_50,ANOVA,6,KNN,sub-2_sub-8_sub-32_sub-48_sub-63_sub-65,task_KNN_26_2825,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",0.6250845165652468,1.0,0.6255632353263448,0.6329196258540807,0.6250845165652468,grid_50_random_folds/ANOVA_L_6_complete/KNN/sub-2_sub-8_sub-32_sub-48_sub-63_sub-65/task_KNN_26_2825/results.json
ANOVA_L_6_Random,grid_50_random_folds/ANOVA_L_6_complete,LPSO_Random_50,ANOVA,6,KNN,sub-2_sub-8_sub-32_sub-48_sub-63_sub-65,task_KNN_26_9928,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",0.6724137931034483,0.9048775618844823,0.672463400494496,0.683391312151655,0.6724137931034483,grid_50_random_folds/ANOVA_L_6_complete/KNN/sub-2_sub-8_sub-32_sub-48_sub-63_sub-65/task_KNN_26_9928/results.json
ANOVA_L_6_Random,grid_50_random_folds/ANOVA_L_6_complete,LPSO_Random_50,ANOVA,6,KNN,sub-3_sub-15_sub-21_sub-39_sub-45_sub-49,task_KNN_27_0124,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",0.6797734088637121,0.8715223403191951,0.6800213465438087,0.6806024881291747,0.6797734088637121,grid_50_random_folds/ANOVA_L_6_complete/KNN/sub-3_sub-15_sub-21_sub-39_sub-45_sub-49/task_KNN_27_0124/results.json
ANOVA_L_6_Random,grid_50_random_folds/ANOVA_L_6_complete,LPSO_Random_50,ANOVA,6,KNN,sub-3_sub-15_sub-21_sub-39_sub-45_sub-49,task_KNN_27_2825,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",0.623458847050983,1.0,0.6238409862118365,0.6250645895674349,0.623458847050983,grid_50_random_folds/ANOVA_L_6_complete/KNN/sub-3_sub-15_sub-21_sub-39_sub-45_sub-49/task_KNN_27_2825/results.json
ANOVA_L_6_Random,grid_50_random_folds/ANOVA_L_6_complete,LPSO_Random_50,ANOVA,6,KNN,sub-3_sub-15_sub-21_sub-39_sub-45_sub-49,task_KNN_27_9928,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",0.6704431856047984,0.8883150634724952,0.6707428945404865,0.6715961031857305,0.6704431856047984,grid_50_random_folds/ANOVA_L_6_complete/KNN/sub-3_sub-15_sub-21_sub-39_sub-45_sub-49/task_KNN_27_9928/results.json
ANOVA_L_6_Random,grid_50_random_folds/ANOVA_L_6_complete,LPSO_Random_50,ANOVA,6,KNN,sub-3_sub-17_sub-23_sub-51_sub-54_sub-60,task_KNN_28_0124,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",0.699437148217636,0.8747569936406472,0.6989605891183399,0.7065077003941247,0.699437148217636,grid_50_random_folds/ANOVA_L_6_complete/KNN/sub-3_sub-17_sub-23_sub-51_sub-54_sub-60/task_KNN_28_0124/results.json
ANOVA_L_6_Random,grid_50_random_folds/ANOVA_L_6_complete,LPSO_Random_50,ANOVA,6,KNN,sub-3_sub-17_sub-23_sub-51_sub-54_sub-60,task_KNN_28_2825,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",0.6424015009380863,1.0,0.6421575776090808,0.6473560926673959,0.6424015009380863,grid_50_random_folds/ANOVA_L_6_complete/KNN/sub-3_sub-17_sub-23_sub-51_sub-54_sub-60/task_KNN_28_2825/results.json
ANOVA_L_6_Random,grid_50_random_folds/ANOVA_L_6_complete,LPSO_Random_50,ANOVA,6,KNN,sub-3_sub-17_sub-23_sub-51_sub-54_sub-60,task_KNN_28_9928,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",0.6893058161350845,0.8928465517809483,0.6888465636042455,0.6960574468404807,0.6893058161350845,grid_50_random_folds/ANOVA_L_6_complete/KNN/sub-3_sub-17_sub-23_sub-51_sub-54_sub-60/task_KNN_28_9928/results.json
ANOVA_L_6_Random,grid_50_random_folds/ANOVA_L_6_complete,LPSO_Random_50,ANOVA,6,KNN,sub-4_sub-11_sub-26_sub-37_sub-45_sub-49,task_KNN_29_0124,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",0.7287954383464006,0.8655985169491526,0.7276313429961013,0.7514618748932529,0.7287954383464006,grid_50_random_folds/ANOVA_L_6_complete/KNN/sub-4_sub-11_sub-26_sub-37_sub-45_sub-49/task_KNN_29_0124/results.json
ANOVA_L_6_Random,grid_50_random_folds/ANOVA_L_6_complete,LPSO_Random_50,ANOVA,6,KNN,sub-4_sub-11_sub-26_sub-37_sub-45_sub-49,task_KNN_29_2825,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",0.6261582323592302,1.0,0.626145365224923,0.6379239818115554,0.6261582323592302,grid_50_random_folds/ANOVA_L_6_complete/KNN/sub-4_sub-11_sub-26_sub-37_sub-45_sub-49/task_KNN_29_2825/results.json
ANOVA_L_6_Random,grid_50_random_folds/ANOVA_L_6_complete,LPSO_Random_50,ANOVA,6,KNN,sub-4_sub-11_sub-26_sub-37_sub-45_sub-49,task_KNN_29_9928,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",0.6899501069137562,0.8838718220338984,0.6887433693203534,0.7102539016277474,0.6899501069137562,grid_50_random_folds/ANOVA_L_6_complete/KNN/sub-4_sub-11_sub-26_sub-37_sub-45_sub-49/task_KNN_29_9928/results.json
ANOVA_L_6_Random,grid_50_random_folds/ANOVA_L_6_complete,LPSO_Random_50,ANOVA,6,KNN,sub-4_sub-16_sub-20_sub-44_sub-55_sub-65,task_KNN_30_0124,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",0.7651933701657458,0.8672536631267643,0.7637322816958808,0.7743921718586575,0.7651933701657458,grid_50_random_folds/ANOVA_L_6_complete/KNN/sub-4_sub-16_sub-20_sub-44_sub-55_sub-65/task_KNN_30_0124/results.json
ANOVA_L_6_Random,grid_50_random_folds/ANOVA_L_6_complete,LPSO_Random_50,ANOVA,6,KNN,sub-4_sub-16_sub-20_sub-44_sub-55_sub-65,task_KNN_30_2825,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",0.6780233271945979,1.0,0.6778546620452636,0.679206771925598,0.6780233271945979,grid_50_random_folds/ANOVA_L_6_complete/KNN/sub-4_sub-16_sub-20_sub-44_sub-55_sub-65/task_KNN_30_2825/results.json
ANOVA_L_6_Random,grid_50_random_folds/ANOVA_L_6_complete,LPSO_Random_50,ANOVA,6,KNN,sub-4_sub-16_sub-20_sub-44_sub-55_sub-65,task_KNN_30_9928,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",0.7455494168201351,0.8860733969619573,0.7445493566299033,0.7514066923953056,0.7455494168201351,grid_50_random_folds/ANOVA_L_6_complete/KNN/sub-4_sub-16_sub-20_sub-44_sub-55_sub-65/task_KNN_30_9928/results.json
ANOVA_L_6_Random,grid_50_random_folds/ANOVA_L_6_complete,LPSO_Random_50,ANOVA,6,KNN,sub-4_sub-5_sub-15_sub-38_sub-39_sub-65,task_KNN_31_0124,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",0.7152297042164883,0.8703914733878536,0.713434445886099,0.7286858966942495,0.7152297042164883,grid_50_random_folds/ANOVA_L_6_complete/KNN/sub-4_sub-5_sub-15_sub-38_sub-39_sub-65/task_KNN_31_0124/results.json
ANOVA_L_6_Random,grid_50_random_folds/ANOVA_L_6_complete,LPSO_Random_50,ANOVA,6,KNN,sub-4_sub-5_sub-15_sub-38_sub-39_sub-65,task_KNN_31_2825,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",0.6677155443675268,1.0,0.6668421238892197,0.6750034767305916,0.6677155443675268,grid_50_random_folds/ANOVA_L_6_complete/KNN/sub-4_sub-5_sub-15_sub-38_sub-39_sub-65/task_KNN_31_2825/results.json
ANOVA_L_6_Random,grid_50_random_folds/ANOVA_L_6_complete,LPSO_Random_50,ANOVA,6,KNN,sub-4_sub-5_sub-15_sub-38_sub-39_sub-65,task_KNN_31_9928,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",0.7057898049087477,0.8914398712964204,0.703935035252489,0.7188978412044422,0.7057898049087477,grid_50_random_folds/ANOVA_L_6_complete/KNN/sub-4_sub-5_sub-15_sub-38_sub-39_sub-65/task_KNN_31_9928/results.json
ANOVA_L_6_Random,grid_50_random_folds/ANOVA_L_6_complete,LPSO_Random_50,ANOVA,6,KNN,sub-4_sub-6_sub-8_sub-41_sub-42_sub-57,task_KNN_32_0124,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",0.7741610738255034,0.8780382233468735,0.7730541154545405,0.7736181227685478,0.7741610738255034,grid_50_random_folds/ANOVA_L_6_complete/KNN/sub-4_sub-6_sub-8_sub-41_sub-42_sub-57/task_KNN_32_0124/results.json
ANOVA_L_6_Random,grid_50_random_folds/ANOVA_L_6_complete,LPSO_Random_50,ANOVA,6,KNN,sub-4_sub-6_sub-8_sub-41_sub-42_sub-57,task_KNN_32_2825,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",0.6902684563758389,1.0,0.6896197256435268,0.6893161263326215,0.6902684563758389,grid_50_random_folds/ANOVA_L_6_complete/KNN/sub-4_sub-6_sub-8_sub-41_sub-42_sub-57/task_KNN_32_2825/results.json
ANOVA_L_6_Random,grid_50_random_folds/ANOVA_L_6_complete,LPSO_Random_50,ANOVA,6,KNN,sub-4_sub-6_sub-8_sub-41_sub-42_sub-57,task_KNN_32_9928,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",0.7479865771812081,0.8943197709262836,0.7471381348179389,0.7471493972171119,0.7479865771812081,grid_50_random_folds/ANOVA_L_6_complete/KNN/sub-4_sub-6_sub-8_sub-41_sub-42_sub-57/task_KNN_32_9928/results.json
ANOVA_L_6_Random,grid_50_random_folds/ANOVA_L_6_complete,LPSO_Random_50,ANOVA,6,KNN,sub-4_sub-7_sub-26_sub-47_sub-60_sub-62,task_KNN_33_0124,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",0.8264125255275698,0.878906769517223,0.8263494587389398,0.8359567238112077,0.8264125255275698,grid_50_random_folds/ANOVA_L_6_complete/KNN/sub-4_sub-7_sub-26_sub-47_sub-60_sub-62/task_KNN_33_0124/results.json
ANOVA_L_6_Random,grid_50_random_folds/ANOVA_L_6_complete,LPSO_Random_50,ANOVA,6,KNN,sub-4_sub-7_sub-26_sub-47_sub-60_sub-62,task_KNN_33_2825,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",0.7171545268890401,1.0,0.7173164456541871,0.7230596802583147,0.7171545268890401,grid_50_random_folds/ANOVA_L_6_complete/KNN/sub-4_sub-7_sub-26_sub-47_sub-60_sub-62/task_KNN_33_2825/results.json
ANOVA_L_6_Random,grid_50_random_folds/ANOVA_L_6_complete,LPSO_Random_50,ANOVA,6,KNN,sub-4_sub-7_sub-26_sub-47_sub-60_sub-62,task_KNN_33_9928,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",0.7995234853641934,0.896462295518021,0.7994561541201498,0.8086600632282289,0.7995234853641934,grid_50_random_folds/ANOVA_L_6_complete/KNN/sub-4_sub-7_sub-26_sub-47_sub-60_sub-62/task_KNN_33_9928/results.json
ANOVA_L_6_Random,grid_50_random_folds/ANOVA_L_6_complete,LPSO_Random_50,ANOVA,6,KNN,sub-5_sub-11_sub-18_sub-44_sub-54_sub-60,task_KNN_34_0124,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",0.7341939755047997,0.8738038875737673,0.7341363074354283,0.7384736666300147,0.7341939755047997,grid_50_random_folds/ANOVA_L_6_complete/KNN/sub-5_sub-11_sub-18_sub-44_sub-54_sub-60/task_KNN_34_0124/results.json
ANOVA_L_6_Random,grid_50_random_folds/ANOVA_L_6_complete,LPSO_Random_50,ANOVA,6,KNN,sub-5_sub-11_sub-18_sub-44_sub-54_sub-60,task_KNN_34_2825,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",0.6669976828864614,1.0,0.6671356936829701,0.6694514692370861,0.6669976828864614,grid_50_random_folds/ANOVA_L_6_complete/KNN/sub-5_sub-11_sub-18_sub-44_sub-54_sub-60/task_KNN_34_2825/results.json
ANOVA_L_6_Random,grid_50_random_folds/ANOVA_L_6_complete,LPSO_Random_50,ANOVA,6,KNN,sub-5_sub-11_sub-18_sub-44_sub-54_sub-60,task_KNN_34_9928,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",0.713670969877524,0.8909745607308373,0.7137924619698454,0.71620592569812,0.713670969877524,grid_50_random_folds/ANOVA_L_6_complete/KNN/sub-5_sub-11_sub-18_sub-44_sub-54_sub-60/task_KNN_34_9928/results.json
ANOVA_L_6_Random,grid_50_random_folds/ANOVA_L_6_complete,LPSO_Random_50,ANOVA,6,KNN,sub-5_sub-13_sub-24_sub-38_sub-44_sub-58,task_KNN_35_0124,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",0.7856005097164702,0.8658410041841004,0.7849294748682327,0.7964846754831041,0.7856005097164702,grid_50_random_folds/ANOVA_L_6_complete/KNN/sub-5_sub-13_sub-24_sub-38_sub-44_sub-58/task_KNN_35_0124/results.json
